"","metric","Hyp.No1","Hyp.No2","Hyp.No3","Hyp.No4","Hyp.No5","Hyp.No6","Hyp.No7","Hyp.No8","seed","case"
"5052","p.value",0.0183447822663385,0.00137739760496915,0.0279301358107286,0.00314484530564368,0.0281800434520479,0.00326446697307247,0.179736654170769,0.122386212593663,526,"n = 150"
"5053","statistic",4.33242530153509,6.60174940191388,2.13584073119006,1.83362173096096,5.4956647213081,5.32249008567556e-31,1.90478373330204,6.50084700567467e-31,527,"n = 150"
"5054","p.value",0.0186964647417263,0.00509393104660205,0.0173816732516517,0.0878501814993822,0.00953183957171605,0.5,0.0837719215301177,0.5,527,"n = 150"
"5055","statistic",8.30271075106244,13.0871464980018,4.43323426047844,14.7318995276163,8.97705452284953,7.00879552647645,8.48977203823341,4.92578178024891,528,"n = 150"
"5056","p.value",0.00197929741769908,0.000148664465370603,9.65224232612922e-06,6.19658049216801e-05,0.00136695500606877,0.00405551150759692,0.00178574276926859,0.013229414073994,528,"n = 150"
"5057","statistic",10.0031373470124,2.6507962421526,3.22481153240861,6.912,8.67857142857143,3.78863196199362,2.83529016159811,0.513950238025965,529,"n = 150"
"5058","p.value",0.000781368848784655,0.0517490216387455,0.000785387800567399,0.00428095844803191,0.00160986634546089,0.0258009036380891,0.0461070717204512,0.236716905094815,529,"n = 150"
"5059","statistic",12.6429950105042,7.01710580065359,2.0686535670854,3.73788673541963,6.1204298131059,8.99311422657952,5.72476407044299,0.143527790980793,530,"n = 150"
"5060","p.value",0.000188487776287165,0.00403673120593563,0.0202743772930557,0.0265958395465861,0.00668141528000177,0.00135499388992102,0.00836364196685915,0.352399398136391,530,"n = 150"
"5061","statistic",8.32105310181505,7.59577013348753,2.44197497167843,6.55192004626292,12.4319490978596,3.88046337837838,11.0849337227853,13.9000629506805,531,"n = 150"
"5062","p.value",0.00195940969259094,0.00292526993462709,0.00791684422380938,0.00523855185684088,0.000211025602346275,0.024425536424482,0.000435159666595334,9.63960055007183e-05,531,"n = 150"
"5063","statistic",17.7784455128205,4.85470085470085,3.88210157239947,2.2723165624302,6.79261415827593,3.46213131775176,9.50892857142857,4.16109095750976,532,"n = 150"
"5064","p.value",1.24089473132087e-05,0.0137854471944814,8.08631181587178e-05,0.0658514537659882,0.00457678852524547,0.0313946660915561,0.00102237259015028,0.020681377170589,532,"n = 150"
"5065","statistic",8.50913316328957,18.5981546882927,4.29330230225527,11.7643983084731,8.55410554799404,6.42346131584025,15.3382593800242,15.7119025772625,533,"n = 150"
"5066","p.value",0.00176684177434134,8.06883415620724e-06,1.61844205041089e-05,0.000301871976235638,0.00172371923575514,0.00563112219235353,4.49388614014943e-05,3.68792836666446e-05,533,"n = 150"
"5067","statistic",15.3729008281535,5.28075618865279,2.37031203766096,7.39472783293393,9.53256302521008,0.524624463680054,0.571130612633181,2.06170770819743,534,"n = 150"
"5068","p.value",4.41224156244579e-05,0.0107811906069258,0.00963312943550079,0.00327076609686329,0.00100929012415512,0.234437828098146,0.224904995264386,0.0755204089899058,534,"n = 150"
"5069","statistic",20.4108177361854,7.81489322127452,4.6132458472344,1.52062972887768,3.16401783230831,2.98166819880445,4.22763579405369,3.08682191412034,535,"n = 150"
"5070","p.value",3.1237819018759e-06,0.00259087047400408,4.44644236741487e-06,0.108762110683647,0.0376388512532965,0.0421062172735171,0.0198854011710977,0.039464412511392,535,"n = 150"
"5071","statistic",11.4165984628289,3.83203369621131,5.27196731696165,5.29904936412316,2.97021148819611,3.31797235023042,9.24941944147673,2.41604842330864,536,"n = 150"
"5072","p.value",0.000363954213278309,0.0251409442798356,2.76402454747352e-07,0.0106685331921364,0.0424053831166556,0.0342631484652085,0.00117785047320332,0.0600487701300272,536,"n = 150"
"5073","statistic",12.7814219207379,9.13880149701045,6.38281384345439,2.24415855555167,9.89309772713893,10.8076759061834,9.78493446407231,12.3777999485702,537,"n = 150"
"5074","p.value",0.000175039363591096,0.00125122485146041,1.15824831683634e-09,0.0670599240788732,0.000829499293238007,0.000505400579342291,0.000879737501248666,0.000217234391404375,537,"n = 150"
"5075","statistic",20.312693498452,11.9540579389651,2.16821995222552,16.5997913103452,17.0061571771575,5.95457904723859,19.2218999511162,1.64354982990426,538,"n = 150"
"5076","p.value",3.28814255292367e-06,0.000272642453861036,0.0159047618927122,2.30780499579202e-05,1.86293992878012e-05,0.00733955375614599,5.81853494581844e-06,0.0999195561659529,538,"n = 150"
"5077","statistic",9.69881710694301,7.50217483192107,2.29689246992863,2.38694185729847,7.45217541972953,6.96229849395899,6.37664617392104,1.8752749680824,539,"n = 150"
"5078","p.value",0.000921933329777075,0.00308122657273642,0.0117141280604674,0.0611763859464275,0.00316799129585378,0.00416225121777228,0.00578158679085558,0.0854360758252696,539,"n = 150"
"5079","statistic",12.3932986966613,14.0793004931921,4.79552779241526,11.8339285714286,4.06088877012072,16.4579498620471,15.3000126074853,7.22100658351449,540,"n = 150"
"5080","p.value",0.000215438696817569,8.76309902795494e-05,2.14102921202993e-06,0.000290805774177341,0.0219436974095196,2.4870578245191e-05,4.58579495770157e-05,0.00360276453373127,540,"n = 150"
"5081","statistic",8.65183785484864,7.94033656599012,2.37308549685538,7.60249873832617,9.35170274944832,1.16143161257411e-30,4.11350725782036,5.55633558317416,541,"n = 150"
"5082","p.value",0.00163365810191057,0.00241724210604883,0.00954575999606657,0.0029143733041658,0.00111389197975509,0.5,0.021271026379092,0.00920695924241227,541,"n = 150"
"5083","statistic",4.9714055831352,5.47029948372385,3.43171382491495,9.79352678571428,13.3220560303894,0.623086622432814,7.72235038646824,6.67429168814802,542,"n = 150"
"5084","p.value",0.0128848487528293,0.00967115538596844,0.00039711316189701,0.000875636288417987,0.000131151203458909,0.214951292592878,0.00272706721994826,0.00489066877926424,542,"n = 150"
"5085","statistic",4.93672847182558,14.1710756906624,3.02313336241485,2.78565917883616,15.3185734052857,8.976469287826,11.9364083038061,1.77314807738862,543,"n = 150"
"5086","p.value",0.0131458775115491,8.34583905412242e-05,0.00148108359743845,0.0475557754986781,4.5409586142783e-05,0.00136739290254176,0.000275237503966274,0.0914964795268252,543,"n = 150"
"5087","statistic",18.558282216876,8.59877925893551,4.48294901813959,14.7211768660632,13.268572979431,1.35783040290969,5.04759542819888,0.937897315546772,544,"n = 150"
"5088","p.value",8.23938361400244e-06,0.00168194204729159,7.53358355420766e-06,6.23192368612848e-05,0.000134946285602027,0.121956922925771,0.0123300689792344,0.16640959279058,544,"n = 150"
"5089","statistic",11.5573856476415,6.32303274938817,4.33277790160114,15.6197469627894,18.6070292250093,1.25472696078867,4.23521433166478,8.26380201556565,545,"n = 150"
"5090","p.value",0.000337403345651621,0.0059589813081004,1.4079861199145e-05,3.8720811998412e-05,8.0313594781584e-06,0.131325785050037,0.0197968120685903,0.00202216699161433,545,"n = 150"
"5091","statistic",13.0219478877328,4.68940382048799,4.02611337333556,4.10584309225171,2.84791370317686,8.04650729743024,2.2962680072565,0.572249039148738,546,"n = 150"
"5092","p.value",0.000153930711012086,0.0151745878520329,4.59456461457507e-05,0.0213676397013815,0.0457462977949409,0.00227957342911729,0.0648426317705269,0.224683294851334,546,"n = 150"
"5093","statistic",16.0133022054237,3.76133917230171,3.72778190996547,10.1438536280977,9.65807639102513,5.15241383391779,11.7187446025091,0.381409918209838,547,"n = 150"
"5094","p.value",3.14494966129614e-05,0.0262252773907768,0.000140827312028322,0.000723915866710966,0.000942604601069427,0.0116070406279179,0.000309368404492872,0.268424818140056,547,"n = 150"
"5095","statistic",7.80198612001489,0.548255352667382,1.95525217093492,8.79975574750481,9.64209401709402,3.25816392125352,4.62341249759013,2.16608323767081,548,"n = 150"
"5096","p.value",0.00260944195383184,0.229515716782789,0.0263632085249517,0.00150635438156202,0.000950841577795939,0.0355343302248777,0.0157692168548775,0.0705425859801385,548,"n = 150"
"5097","statistic",18.3585866719169,10.8922101449275,4.41769300899497,9.79352678571428,9.53535758223258,1.70926729730278,7.09262814514953,1.96811006722965,549,"n = 150"
"5098","p.value",9.14962049021198e-06,0.000482847652808315,9.94018811120969e-06,0.000875636288417987,0.00100775450597576,0.0955402312634139,0.00387008290385471,0.0803243053161852,549,"n = 150"
"5099","statistic",5.24575661320037,3.40242713464696,1.873717694013,4.05821824065667,6.67466460128163,1.84532475904236,9.16818761378239,1.34184629168409,550,"n = 150"
"5100","p.value",0.0110001795686624,0.0325502811429694,0.0317012985559414,0.0219784284280722,0.00488964564040783,0.0871640665497086,0.00123129162417943,0.123354316625246,550,"n = 150"
"5101","statistic",5.68010227272728,3.17913083538083,5.86859988399614,14.759062874142,8.45116924242511,0.224630578512397,6.85608827905,4.01913431456499,551,"n = 150"
"5102","p.value",0.00857918379363488,0.0372921968106164,1.43434588839648e-08,6.1079471457486e-05,0.00182404414247867,0.317767038109378,0.00441698668258292,0.0224933996080075,551,"n = 150"
"5103","statistic",12.7647189726347,13.6292172179728,3.53726644944124,4.45995996291588,11.2041049598906,9.99985998985363,25.1313963368181,5.01569136593017,552,"n = 150"
"5104","p.value",0.00017660932878839,0.000111346353191519,0.000276328455584411,0.0173491553950983,0.000408082915867503,0.000782760638171124,2.67769009324748e-07,0.0125592985424548,552,"n = 150"
"5105","statistic",11.7043711196808,2.63721268471157,3.00114877867157,12.6552483974359,5.07609276291342,2.23116355932203,5.65425499389108,4.28887252926956,553,"n = 150"
"5106","p.value",0.000311767256127457,0.0521932702223447,0.00159214744012924,0.000187256416538212,0.0121289884557009,0.0676259796326356,0.00870653516152074,0.0191812986404757,553,"n = 150"
"5107","statistic",7.59304666227534,14.9844927475751,3.96068909404726,17.7695958208662,11.0687354519591,1.35854974994564,11.3651418786693,14.2554492411193,554,"n = 150"
"5108","p.value",0.00292969226413767,5.41991539905092e-05,5.97039831790209e-05,1.24668016917189e-05,0.000438977687061418,0.121894490381483,0.000374176802293441,7.97990233327255e-05,554,"n = 150"
"5109","statistic",23.31,16.1535832083958,1.96402904300884,7.17608599984729,13.0139878740664,1.14136174154701,11.3731578947368,9.7700102145046,555,"n = 150"
"5110","p.value",6.89406344623012e-07,2.92039848284132e-05,0.0257509195132844,0.00369408556073633,0.000154586413472533,0.142682384242843,0.000372565431558666,0.000886907339832101,555,"n = 150"
"5111","statistic",19.9528026153413,7.58776579457694,2.67611120097201,6.5625,12.5744047619048,6.6477374315938,2.01176470588235,0.157720588235294,556,"n = 150"
"5112","p.value",3.96887584692925e-06,0.00293828669739875,0.00416311165341006,0.00520749732953164,0.000195532889257119,0.00496409098973269,0.0780418348473659,0.345631922563291,556,"n = 150"
"5113","statistic",5.54459154351396,6.98141091452461,3.24520248895892,3.6758039610849,5.71721065014471,1.51909722222222,6.50569599849509,2.09670895034843,557,"n = 150"
"5114","p.value",0.00926894130326873,0.00411803263542372,0.000773737580020617,0.0276038113037827,0.00839969916514939,0.108878080782748,0.00537647328729334,0.073808286265703,557,"n = 150"
"5115","statistic",5.02549620213704,3.17750261792246,3.25335682325224,5.50504777061595,7.47355222923654,1.10254016673944,1.64151485603755,0.787861194964832,558,"n = 150"
"5116","p.value",0.0124883839775015,0.0373293786786867,0.000720059347220165,0.00948083112968774,0.00313059465079626,0.146854659500073,0.100058875258637,0.187373818833311,558,"n = 150"
"5117","statistic",4.90781478166659,6.4378131447097,3.37825746295095,2.16851932777241,6.20095571687332,1.82972200762732,0.351935646053293,3.19484819132236,559,"n = 150"
"5118","p.value",0.0133677221254275,0.00558580463748911,0.000475365520804007,0.0704309021374608,0.00638406753966206,0.0880801920417738,0.276509723872664,0.0369353141806891,559,"n = 150"
"5119","statistic",11.3726631473967,8.4054070634662,2.98721589031708,2.23084804539723,4.18522309491979,0.0162934869295525,2.8726464093702,1.19458850803113,560,"n = 150"
"5120","p.value",0.000372664681803597,0.00187053308648776,0.00167756390235754,0.067639789563293,0.0203889226672943,0.449214585363715,0.0450483045428077,0.137202974995481,560,"n = 150"
"5121","statistic",9.49130369125314,6.21593091543698,1.25684050875082,19.3141201981297,15.6544653976161,5.10067625611104,10.361679771899,6.37742409959125,561,"n = 150"
"5122","p.value",0.00103224037171583,0.00633028808634171,0.105711106127694,5.54416567434578e-06,3.80164210452044e-05,0.0119582587185848,0.000643290415908508,0.00577905310255357,561,"n = 150"
"5123","statistic",7.93772755044554,14.5226830407698,3.44222540576546,8.38569372223218,12.8942671911422,0.95274348596003,10.6149422062619,27.8245194118778,562,"n = 150"
"5124","p.value",0.00242072976565756,6.92410214370764e-05,0.000381617827891608,0.00189092919768022,0.000164795059085011,0.16451097417988,0.000560887298409255,6.6415985589036e-08,562,"n = 150"
"5125","statistic",5.50332616360808,3.07729864236814,2.08872335457957,11.1749545660293,6.97476310319348,2.83471553717436,1.89375520074891,3.65762664199815,563,"n = 150"
"5126","p.value",0.00949016901443056,0.0396961442945986,0.0192944938068896,0.000414544629200347,0.00413335827098177,0.0461235675574978,0.0843894897925967,0.027906542263831,563,"n = 150"
"5127","statistic",23.4127663172613,5.92307831345098,3.57223252885799,5.25693719277692,7.33062522701957,9.17338776611874,8.6534103003237,1.81935265972418,564,"n = 150"
"5128","p.value",6.53541098313197e-07,0.00747191366586615,0.000247775866295245,0.0109297273971038,0.00338947346265217,0.00122779795542384,0.00163224885102573,0.0886951753788348,564,"n = 150"
"5129","statistic",15.0133615882478,12.2461957286414,3.71325633323079,8.51488874902187,13.3220560303894,5.19669855973353,7.2766493064345,10.2743099621041,565,"n = 150"
"5130","p.value",5.33763280266344e-05,0.000233103841803462,0.000146828668612969,0.00176126229071134,0.000131151203458909,0.011314914656127,0.00349283605172255,0.000674476574884226,565,"n = 150"
"5131","statistic",5.06777557020766,6.93200413993907,1.95334399024811,7.78996583348319,2.26783148357158,2.31151945496734,2.68047857643727,0.0651692264292651,566,"n = 150"
"5132","p.value",0.0121873214127579,0.00423333806469409,0.0264267651385317,0.00262685945402449,0.0660423028401125,0.0642092314014229,0.0507925977062421,0.399252403453889,566,"n = 150"
"5133","statistic",15.285278288859,13.92527736798,4.69273438701792,16.0517426392392,10.0384718850017,9.85902969783747,11.6425274344769,11.3414956340143,567,"n = 150"
"5134","p.value",4.62170485596121e-05,9.51115201470395e-05,3.36323032355265e-06,3.0817438500893e-05,0.000766521631653395,0.0008450010753926,0.000322304794648467,0.000378971287948726,567,"n = 150"
"5135","statistic",21.4955868544601,6.2266939722627,3.72169398032537,14.4175631223329,5.72605881240188,4.31031298904538,6.18397833391534,6.60439416074256,568,"n = 150"
"5136","p.value",1.77321941641428e-06,0.00629192313975903,0.000142393161909977,7.32151259446563e-05,0.00835747739875392,0.0189409956460624,0.00644560557994806,0.00508637047969955,568,"n = 150"
"5137","statistic",7.66164697325355,3.79466017396979,1.74483380493887,6.15966081154684,9.21879447744224,0.707589456563337,2.29150393487785,0.487924446687333,569,"n = 150"
"5138","p.value",0.00282034949718645,0.0257081545831541,0.0416123083636078,0.0065348134036203,0.00119771611815983,0.200122608611998,0.0650419108688432,0.242427312463048,569,"n = 150"
"5139","statistic",10.7694004792885,11.7892343445984,5.33569530422679,2.90594324166469,8.90616793279911,5.2657240851486,11.7892343445984,4.28550806228477,570,"n = 150"
"5140","p.value",0.000515959646113447,0.000297871160456712,1.91500673674539e-07,0.0441268053712007,0.0014210452232974,0.0108746866060001,0.000297871160456712,0.0192192964446226,570,"n = 150"
"5141","statistic",21.1679637205039,18.9981559924695,2.82370722825487,4.14793019262654,8.60272625427331,11.4903105818414,8.85170951182833,9.37685630148866,571,"n = 150"
"5142","p.value",2.10369483702664e-06,6.54224213142039e-06,0.00271748084466079,0.0208427246014045,0.00167830081143758,0.000349799727251288,0.00146407256233517,0.0010987103527532,571,"n = 150"
"5143","statistic",11.958222596672,0.903018925518925,2.66839385291475,11.6096009957326,5.15251348110701,14.1941882221639,5.91228170955883,2.79800755229327,572,"n = 150"
"5144","p.value",0.000272033728909714,0.170986757001539,0.00426031727689408,0.000328061136295645,0.0116063745970044,8.24394881899511e-05,0.00751784238806263,0.0471907631005871,572,"n = 150"
"5145","statistic",6.04485159817351,13.366703539823,2.95083036521513,4.09374852999976,9.3581868723099,0.0304123263888889,2.53933699324324,6.31044680378876,573,"n = 150"
"5146","p.value",0.00697345263324145,0.000128065576786859,0.00187521971306153,0.0215210416458172,0.00110995819608615,0.430778974593274,0.0555207024129032,0.00600142936457395,573,"n = 150"
"5147","statistic",11.1269790147022,8.74462232439206,1.95016565547589,7.48372206189092,22.2123958602885,0.18954691630748,7.72686665427551,5.37073601328419,574,"n = 150"
"5148","p.value",0.000425405249785145,0.00155258203120287,0.0265563567910874,0.00311296199046527,1.22046391108472e-06,0.331646991453088,0.00272025412861572,0.0102386675915145,574,"n = 150"
"5149","statistic",10.4972314462834,5.16947874735403,2.3658849221747,1.44230769230769,2.67857142857143,1.25213736194044,0.0315664881161457,0.00495044989739181,575,"n = 150"
"5150","p.value",0.000597767719496088,0.0114935562141184,0.00967208483047912,0.114883135230569,0.0508534650155467,0.131572322527227,0.429491229028978,0.471953789242999,575,"n = 150"
"5151","statistic",24.7716120961187,12.1771733710935,4.50930383734222,9.31752719977881,18.6070292250093,7.17606323698591,7.50788082459438,6.7344828042328,576,"n = 150"
"5152","p.value",3.22705221992691e-07,0.000241889493434943,6.69245649213539e-06,0.0011348605145472,8.0313594781584e-06,0.00369413243113491,0.00307148028486947,0.00472833230814052,576,"n = 150"
"5153","statistic",13.5169609207143,2.66744156541181,2.70495703864302,16.2714378729251,10.4868700468784,2.06508945386064,16.3036782565529,3.5979625688592,577,"n = 150"
"5154","p.value",0.000118208482941375,0.0512102734540484,0.00391476884029237,2.7442531746447e-05,0.000601129342552891,0.0753530425887762,2.69795548494752e-05,0.028925215010392,577,"n = 150"
"5155","statistic",15.0864355038572,12.0658146824361,3.77074766256914,17.9488294689455,15.6197469627894,2.43327658297672,13.3232603004753,4.69646527385658,578,"n = 150"
"5156","p.value",5.13493016312497e-05,0.000256774314487866,0.000119512494823605,1.13461964021745e-05,3.8720811998412e-05,0.0593921900949325,0.000131066999972964,0.0151123586143724,578,"n = 150"
"5157","statistic",14.9632879426304,2.04568149328465,4.08794818067806,3.33897470238095,3.36563435278713,1.74388364893081,4.46076497620699,0.0798091896333002,579,"n = 150"
"5158","p.value",5.48116600452411e-05,0.0763193084092019,3.61954677476959e-05,0.033828377688815,0.0332849708479544,0.0933237470825646,0.017340981244302,0.3887780788505,579,"n = 150"
"5159","statistic",7.88650923464867,14.2113839271885,2.42081985164894,8.76876069627094,14.3198423093934,1.14204037824203,15.5073566157141,2.62019342951097,580,"n = 150"
"5160","p.value",0.00249024495855062,8.16895611382552e-05,0.00843041352366311,0.00153216794433079,7.71153005567056e-05,0.142610798920912,4.10923909530646e-05,0.0527557891182307,580,"n = 150"
"5161","statistic",23.8591022727273,4.79754935747664,2.27867642205676,23.6418372564935,11.7974460509246,0.438958333333333,3.17241708065459,0.290784139060092,581,"n = 150"
"5162","p.value",5.18253017733298e-07,0.0142501244827916,0.0120839241535939,5.80185349311632e-07,0.000296560156072516,0.25381282621373,0.0374457682977469,0.294859236616912,581,"n = 150"
"5163","statistic",14.8322401515512,8.75895453461869,3.20277171682859,1.49110713047815,6.05066566182087,1.98410465347534,7.43256573918207,2.47141552204876,582,"n = 150"
"5164","p.value",5.87546896524877e-05,0.00154042802924357,0.000836943750265485,0.111022380869001,0.00695052766500754,0.0794793285472382,0.00320269749122947,0.0579667372614604,582,"n = 150"
"5165","statistic",8.16267500034801,14.6948476794112,3.47040488174812,16.04666265028,14.9564491581318,0.473567168205946,10.8774194098003,6.70490855581249,583,"n = 150"
"5166","p.value",0.00213806275145395,6.31957124863253e-05,0.000352673024037887,3.09002281738626e-05,5.50106820799784e-05,0.245675332754335,0.000486718918758569,0.00480739307171058,583,"n = 150"
"5167","statistic",16.574772390697,10.7632440028922,6.24462100071925,8.73018662733643,11.6153612617281,4.69285714285714,19.8113409793758,11.7345307342211,584,"n = 150"
"5168","p.value",2.33845155526539e-05,0.000517678748089994,2.26493986714503e-09,0.00156492229744758,0.000327046659682322,0.0151441220596017,4.27370128817572e-06,0.000306755260341032,584,"n = 150"
"5169","statistic",16.6148186133747,24.9239820432714,3.50966023992629,9.87997658079625,9.53256302521008,15.9806476285867,18.2992125047583,12.3224253202359,585,"n = 150"
"5170","p.value",2.2895919643404e-05,2.98179666552404e-07,0.000313092872829299,0.000835435328099352,0.00100929012415512,3.19966533049573e-05,9.43925963751161e-06,0.000223774409384259,585,"n = 150"
"5171","statistic",1.876856230297,7.33999267311678,3.93217600857083,6.21746055716156,4.88393905364708,3.03389821428572,2.66822735191638,2.73139635427342,586,"n = 150"
"5172","p.value",0.0853459441345594,0.00337185571053884,6.7173168034723e-05,0.00632482105361859,0.0135538447799739,0.0407709451734993,0.0511849925668347,0.0491966120543299,586,"n = 150"
"5173","statistic",20.9817284028431,8.02898512677426,2.06165597080695,0.568181818181818,4.43840579710145,6.42598053539257,7.53436970667125,6.31799527002579,587,"n = 150"
"5174","p.value",2.31842253825293e-06,0.00230173130966997,0.0205631089499546,0.225491159634441,0.0175695224862932,0.00562314025028424,0.00302664552216833,0.00597593386193031,587,"n = 150"
"5175","statistic",10.3186542548718,4.25288307295793,3.09777172372537,4.00451432129514,3.03623317321947,8.38209360336391,2.98986857517069,1.76130866589765,588,"n = 150"
"5176","p.value",0.000658461404532639,0.0195918779117052,0.00119174534819835,0.0226892846784052,0.0407123287688674,0.00189467836418019,0.0418934841872504,0.0922306840295104,588,"n = 150"
"5177","statistic",10.7962680633897,1.20323222697493,4.88285911281186,7.96649538345879,5.83076939008383,8.58520833333333,12.6737221679571,12.5320094108475,589,"n = 150"
"5178","p.value",0.000508524603432169,0.136338308007945,1.36381721318874e-06,0.0023825554036035,0.00787411725156194,0.00169452306797292,0.000185415281587874,0.000200019684562023,589,"n = 150"
"5179","statistic",15.7081260364842,13.9154472458798,5.24371497925616,9.39091798909647,13.5428949892475,9.10175989228327,11.8719891658839,5.22790404040404,590,"n = 150"
"5180","p.value",3.69529891451153e-05,9.5610227706908e-05,2.78679077239058e-07,0.00109031494024142,0.000116586224663505,0.00127681835630516,0.000284922586102785,0.0111136507365258,590,"n = 150"
"5181","statistic",5.68904263323847,3.35232892648009,2.70992011567684,8.58075751936577,4.97365138489606,2.89684029206088,0.350181247887974,0.179661340497737,591,"n = 150"
"5182","p.value",0.00853558268853051,0.0335550014249165,0.00377383254618334,0.00169867002409946,0.0128681304555943,0.0443766848383289,0.277005273986299,0.335832220404536,591,"n = 150"
"5183","statistic",22.9275647611573,7.78116089803004,3.82626427471695,7.72330183633446,11.4058651394987,4.58212392817588,9.79957287492571,1.82478297025062,592,"n = 150"
"5184","p.value",8.41110702224214e-07,0.00263969304161202,9.80787590487792e-05,0.00272563044921036,0.000366062992635794,0.0161535732311104,0.000872762038795249,0.0883724999705553,592,"n = 150"
"5185","statistic",16.2093315592375,8.68112655702736,3.48812863310375,2.51861082365045,4.32231698874036,2.21049547155462,7.43648607777143,4.77311709466817,593,"n = 150"
"5186","p.value",2.83570296829965e-05,0.00160761090430536,0.00033477179919215,0.056254830142094,0.0188078353817088,0.0685373199910199,0.00319572817274755,0.014453720812537,593,"n = 150"
"5187","statistic",12.9602787956596,10.4202733297561,3.56718108308125,7.65024923355169,8.157414085037,4.19116909214413,10.6967664097207,10.6139751925769,594,"n = 150"
"5188","p.value",0.00015908489810266,0.000623197229150583,0.000248959598560271,0.00283822392210519,0.00214427378849366,0.0203175328441613,0.000536614763777994,0.000561180700597764,594,"n = 150"
"5189","statistic",19.3152956994512,4.09120007453911,2.98032250680623,0.936695627604718,1.42460851160211,0.0018060691119448,1.02289449677472,0.0447219872298427,595,"n = 150"
"5190","p.value",5.54075355993417e-06,0.0215535125724997,0.00170164230240158,0.166564546501888,0.116323175786602,0.483050904117766,0.155916704475125,0.416258031677173,595,"n = 150"
"5191","statistic",10.8761492406767,5.47662937957441,4.51419425694744,13.4107921419411,14.1584127821252,4.08996914961637,11.9303401382292,10.451995626682,596,"n = 150"
"5192","p.value",0.000487052827405053,0.00963619324252744,7.70293081425647e-06,0.000125090370938336,8.40219955973909e-05,0.0215692147468062,0.000276135463515693,0.000612585098093414,596,"n = 150"
"5193","statistic",17.633014090157,4.40490519933029,2.69579310772447,13.5012279544512,23.4948197112423,3.27272727272727,13.8241968557758,3.28215159993006,597,"n = 150"
"5194","p.value",1.33948599462857e-05,0.0179178582261394,0.00397430959109731,0.000119203696494612,6.26252774872332e-07,0.035220214636044,0.000100367187183731,0.0350185280954825,597,"n = 150"
"5195","statistic",19.6606600627649,0.750186140738675,3.20457038139935,9.70006909125234,15.6110983868185,0.00253748964739466,13.6175428430634,1.28964725969489,598,"n = 150"
"5196","p.value",4.62429538322443e-06,0.193208651956757,0.000834155965984622,0.000921305418536836,3.88983135846857e-05,0.479912376178739,0.000112040885737014,0.128056483186849,598,"n = 150"
"5197","statistic",14.1262237762238,3.97622950819672,2.80401361139096,5.36634793493413,6.43905534168351,1.70515193492709,11.4078789608907,8.31899620313241,599,"n = 150"
"5198","p.value",8.54719934421478e-05,0.0230733760573649,0.00292283854684514,0.0102644582433134,0.00558189989693946,0.0958077961482661,0.000365666397883497,0.00196162972998777,599,"n = 150"
"5199","statistic",2.47870560832696,5.22813509581001,5.54508507038353,10.2384186774728,9.68367651336908,2.57616479020549,7.55283086855136,1.16010013242571,600,"n = 150"
"5200","p.value",0.0576985934349842,0.0111121744264714,6.97517001889676e-08,0.000687727258042253,0.000929561263707996,0.0542421106980668,0.00299579377177536,0.140722387409487,600,"n = 150"
"5201","statistic",9.49941166277129,0.898507650569075,4.25051292727795,10.3688451186926,8.94650829081633,2.34283273711246,4.00464993292298,1.21667133951534,601,"n = 150"
"5202","p.value",0.00102768895847329,0.171591090130502,1.97214817801252e-05,0.000640798466189547,0.00139000229028942,0.0629302480998219,0.0226874594616915,0.135007446759787,601,"n = 150"
"5203","statistic",10.1552897203603,4.73156736325929,0.845761824617486,12.7805167594252,7.57644625978942,2.40164256666273,7.59892231461227,8.90921139470278e-31,602,"n = 150"
"5204","p.value",0.000719438907859073,0.0148069434817308,0.19962679649102,0.00017512408085729,0.00295679561748941,0.0606039615387763,0.00292015997389091,0.5,602,"n = 150"
"5205","statistic",4.81407943255166,3.40025593138272,2.97703697721321,7.32257577294864,1.91761363636364,4.21370270457218,1.25833607981479,3.63820152560985,603,"n = 150"
"5206","p.value",0.0141140727824289,0.0325931521359003,0.00175176639335342,0.00340468750240242,0.0830599852247939,0.0200493587875649,0.130983141553392,0.0282339507625163,603,"n = 150"
"5207","statistic",23.0579575223538,14.4622556930249,3.68719586775303,1.82669082125604,4.57710597826087,2.84003496503496,2.71113501882733,2.1700548157116,604,"n = 150"
"5208","p.value",7.85952845175448e-07,7.14981781042282e-05,0.000163459023809014,0.0882594548688212,0.0162009473710141,0.0459711065925306,0.0498250339419597,0.0703606089413273,604,"n = 150"
"5209","statistic",6.53183288596816,1.4531512295082,4.00490084636511,6.12076293238039,10.3159080132764,7.53522096456692,2.35851877556984,8.84481031293942e-31,605,"n = 150"
"5210","p.value",0.00529803577015921,0.114011491706615,4.98683212905877e-05,0.00668015631879752,0.000659441948535696,0.00302521582031803,0.0623002243937031,0.5,605,"n = 150"
"5211","statistic",25.4088369360902,14.5825321096324,2.07358597276547,13.1987933531691,11.0829652445377,2.83783644826351,9.27742637844612,1.51468239623785,606,"n = 150"
"5212","p.value",2.3189435660474e-07,6.70761747967545e-05,0.0199552544689547,0.000140064709959776,0.000435621850048658,0.0460340521470819,0.00115997581893906,0.109212991099385,606,"n = 150"
"5213","statistic",21.3196127797793,12.65279192162,4.88826321991542,1.50287938349669,0.397641224883157,4.1965873015873,7.09286365131579,6.33285884312608,607,"n = 150"
