"","H1","H2","H3","H4","H5","H6","H7","H8","graph","seed","case"
"26602",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"fixedSequence",326,"n = 175"
"26603",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"BonHolm",326,"n = 175"
"26604",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Fallback",326,"n = 175"
"26605",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",326,"n = 175"
"26606",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",326,"n = 175"
"26607",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.FS",326,"n = 175"
"26608",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",326,"n = 175"
"26609",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bonferroni",327,"n = 175"
"26610",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",327,"n = 175"
"26611",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"BonHolm",327,"n = 175"
"26612",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",327,"n = 175"
"26613",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",327,"n = 175"
"26614",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",327,"n = 175"
"26615",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",327,"n = 175"
"26616",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",327,"n = 175"
"26617",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",328,"n = 175"
"26618",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",328,"n = 175"
"26619",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",328,"n = 175"
"26620",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",328,"n = 175"
"26621",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",328,"n = 175"
"26622",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",328,"n = 175"
"26623",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",328,"n = 175"
"26624",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",328,"n = 175"
"26625",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",329,"n = 175"
"26626",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",329,"n = 175"
"26627",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",329,"n = 175"
"26628",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",329,"n = 175"
"26629",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",329,"n = 175"
"26630",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",329,"n = 175"
"26631",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",329,"n = 175"
"26632",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",329,"n = 175"
"26633",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",330,"n = 175"
"26634",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"fixedSequence",330,"n = 175"
"26635",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"BonHolm",330,"n = 175"
"26636",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Fallback",330,"n = 175"
"26637",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",330,"n = 175"
"26638",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",330,"n = 175"
"26639",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.FS",330,"n = 175"
"26640",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",330,"n = 175"
"26641",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",331,"n = 175"
"26642",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",331,"n = 175"
"26643",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",331,"n = 175"
"26644",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",331,"n = 175"
"26645",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.1",331,"n = 175"
"26646",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",331,"n = 175"
"26647",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",331,"n = 175"
"26648",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",331,"n = 175"
"26649",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",332,"n = 175"
"26650",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",332,"n = 175"
"26651",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",332,"n = 175"
"26652",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",332,"n = 175"
"26653",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",332,"n = 175"
"26654",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",332,"n = 175"
"26655",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",332,"n = 175"
"26656",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",332,"n = 175"
"26657",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",333,"n = 175"
"26658",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",333,"n = 175"
"26659",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"BonHolm",333,"n = 175"
"26660",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",333,"n = 175"
"26661",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",333,"n = 175"
"26662",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",333,"n = 175"
"26663",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MesoPhoto.FS",333,"n = 175"
"26664",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.SA",333,"n = 175"
"26665",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",334,"n = 175"
"26666",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",334,"n = 175"
"26667",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"BonHolm",334,"n = 175"
"26668",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Fallback",334,"n = 175"
"26669",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",334,"n = 175"
"26670",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",334,"n = 175"
"26671",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"MesoPhoto.FS",334,"n = 175"
"26672",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",334,"n = 175"
"26673",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",335,"n = 175"
"26674",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",335,"n = 175"
"26675",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"BonHolm",335,"n = 175"
"26676",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",335,"n = 175"
"26677",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",335,"n = 175"
"26678",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",335,"n = 175"
"26679",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",335,"n = 175"
"26680",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",335,"n = 175"
"26681",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",336,"n = 175"
"26682",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",336,"n = 175"
"26683",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",336,"n = 175"
"26684",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",336,"n = 175"
"26685",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"coPrimary.1",336,"n = 175"
"26686",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",336,"n = 175"
"26687",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",336,"n = 175"
"26688",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",336,"n = 175"
"26689",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",337,"n = 175"
"26690",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",337,"n = 175"
"26691",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",337,"n = 175"
"26692",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",337,"n = 175"
"26693",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",337,"n = 175"
"26694",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",337,"n = 175"
"26695",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",337,"n = 175"
"26696",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"MesoPhoto.SA",337,"n = 175"
"26697",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",338,"n = 175"
"26698",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",338,"n = 175"
"26699",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"BonHolm",338,"n = 175"
"26700",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",338,"n = 175"
"26701",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",338,"n = 175"
"26702",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",338,"n = 175"
"26703",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",338,"n = 175"
"26704",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",338,"n = 175"
"26705",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bonferroni",339,"n = 175"
"26706",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",339,"n = 175"
"26707",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",339,"n = 175"
"26708",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",339,"n = 175"
"26709",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",339,"n = 175"
"26710",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",339,"n = 175"
"26711",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",339,"n = 175"
"26712",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",339,"n = 175"
"26713",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",340,"n = 175"
"26714",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",340,"n = 175"
"26715",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",340,"n = 175"
"26716",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",340,"n = 175"
"26717",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",340,"n = 175"
"26718",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",340,"n = 175"
"26719",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",340,"n = 175"
"26720",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",340,"n = 175"
"26721",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bonferroni",341,"n = 175"
"26722",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",341,"n = 175"
"26723",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"BonHolm",341,"n = 175"
"26724",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",341,"n = 175"
"26725",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"coPrimary.1",341,"n = 175"
"26726",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"coPrimary.2",341,"n = 175"
"26727",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MesoPhoto.FS",341,"n = 175"
"26728",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"MesoPhoto.SA",341,"n = 175"
"26729",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",342,"n = 175"
"26730",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",342,"n = 175"
"26731",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"BonHolm",342,"n = 175"
"26732",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",342,"n = 175"
"26733",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",342,"n = 175"
"26734",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",342,"n = 175"
"26735",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",342,"n = 175"
"26736",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",342,"n = 175"
"26737",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",343,"n = 175"
"26738",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",343,"n = 175"
"26739",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",343,"n = 175"
"26740",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",343,"n = 175"
"26741",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",343,"n = 175"
"26742",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",343,"n = 175"
"26743",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",343,"n = 175"
"26744",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",343,"n = 175"
"26745",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",344,"n = 175"
"26746",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",344,"n = 175"
"26747",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"BonHolm",344,"n = 175"
"26748",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",344,"n = 175"
"26749",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",344,"n = 175"
"26750",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",344,"n = 175"
"26751",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",344,"n = 175"
"26752",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",344,"n = 175"
"26753",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",345,"n = 175"
"26754",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",345,"n = 175"
"26755",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"BonHolm",345,"n = 175"
"26756",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Fallback",345,"n = 175"
"26757",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.1",345,"n = 175"
"26758",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"coPrimary.2",345,"n = 175"
"26759",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",345,"n = 175"
"26760",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.SA",345,"n = 175"
"26761",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bonferroni",346,"n = 175"
"26762",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",346,"n = 175"
"26763",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"BonHolm",346,"n = 175"
"26764",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",346,"n = 175"
"26765",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",346,"n = 175"
"26766",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"coPrimary.2",346,"n = 175"
"26767",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"MesoPhoto.FS",346,"n = 175"
"26768",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"MesoPhoto.SA",346,"n = 175"
"26769",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bonferroni",347,"n = 175"
"26770",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"fixedSequence",347,"n = 175"
"26771",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"BonHolm",347,"n = 175"
"26772",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Fallback",347,"n = 175"
"26773",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",347,"n = 175"
"26774",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.2",347,"n = 175"
"26775",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.FS",347,"n = 175"
"26776",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"MesoPhoto.SA",347,"n = 175"
"26777",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bonferroni",348,"n = 175"
"26778",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",348,"n = 175"
"26779",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",348,"n = 175"
"26780",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",348,"n = 175"
"26781",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.1",348,"n = 175"
"26782",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",348,"n = 175"
"26783",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",348,"n = 175"
"26784",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",348,"n = 175"
"26785",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bonferroni",349,"n = 175"
"26786",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"fixedSequence",349,"n = 175"
"26787",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"BonHolm",349,"n = 175"
"26788",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Fallback",349,"n = 175"
"26789",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",349,"n = 175"
"26790",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.2",349,"n = 175"
"26791",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",349,"n = 175"
"26792",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"MesoPhoto.SA",349,"n = 175"
"26793",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",350,"n = 175"
"26794",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",350,"n = 175"
"26795",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"BonHolm",350,"n = 175"
"26796",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",350,"n = 175"
"26797",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",350,"n = 175"
"26798",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",350,"n = 175"
"26799",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"MesoPhoto.FS",350,"n = 175"
"26800",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",350,"n = 175"
"26801",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",351,"n = 175"
"26802",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",351,"n = 175"
"26803",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",351,"n = 175"
"26804",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",351,"n = 175"
"26805",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"coPrimary.1",351,"n = 175"
"26806",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",351,"n = 175"
"26807",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",351,"n = 175"
"26808",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",351,"n = 175"
"26809",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",352,"n = 175"
"26810",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"fixedSequence",352,"n = 175"
"26811",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"BonHolm",352,"n = 175"
"26812",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Fallback",352,"n = 175"
"26813",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"coPrimary.1",352,"n = 175"
"26814",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"coPrimary.2",352,"n = 175"
"26815",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.FS",352,"n = 175"
"26816",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"MesoPhoto.SA",352,"n = 175"
"26817",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Bonferroni",353,"n = 175"
"26818",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"fixedSequence",353,"n = 175"
"26819",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"BonHolm",353,"n = 175"
"26820",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Fallback",353,"n = 175"
"26821",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"coPrimary.1",353,"n = 175"
"26822",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"coPrimary.2",353,"n = 175"
"26823",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"MesoPhoto.FS",353,"n = 175"
"26824",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"MesoPhoto.SA",353,"n = 175"
"26825",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,"Bonferroni",354,"n = 175"
"26826",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"fixedSequence",354,"n = 175"
